CityName,Lat,Lon,Population
Red Cliff,39.509,-106.3698,273
Manchester,39.5423,-90.3303,273
Elliott,40.4663,-88.2767,273
Mapleton,40.5731,-89.7245,273
Glen Echo,38.968,-77.141,273
Casstown,40.0528,-84.1285,273
Oakley,43.1435,-84.1686,273
Princeton,38.4875,-95.2704,273
Egan,44.0004,-96.6485,273
Quinwood,38.0586,-80.706,272
Covington,32.1781,-97.2605,272
Malone,31.917,-96.8948,272
Rodessa,32.9735,-93.9968,272
Bradshaw,40.8835,-97.747,272
Goodnews Bay,59.1271,-161.5754,272
Waldo,33.3892,-86.036,272
Lynn,36.0042,-91.252,272
Arcadia,35.6655,-97.3255,272
Albion,42.4098,-113.5805,272
Island Park,44.5288,-111.3586,272
Rockville,37.1478,-113.0548,272
Rushville,39.5872,-95.0244,272
Toms Brook,38.9465,-78.44,271
Carbon,32.2685,-98.8272,271
Milligan,40.5004,-97.3884,271
Almyra,34.4057,-91.4109,271
Holland,42.3999,-92.7988,271
Maurice,42.9664,-96.1824,271
Protivin,43.2165,-92.0892,271
Calvin,34.9672,-96.253,271
Buckman,45.8973,-94.094,271
Ransom,38.6362,-99.9328,271
Saint Charles,37.1881,-87.551,271
Flatwoods,38.7187,-80.654,270
Goldsmith,31.9832,-102.6163,270
Bruning,40.3357,-97.5648,270
Woodbury,40.2255,-78.366,270
Bush,37.8427,-89.1295,270
Kiron,42.194,-95.3271,270
Farmersburg,42.9589,-91.367,270
Zaleski,39.2811,-82.395,270
Saint Hilaire,48.0135,-96.2137,270
Parker,38.3287,-94.9897,270
Wildwood,38.249,-85.5747,270
Sparta,38.6969,-84.9073,270
Ardentown,39.8079,-75.4804,269
Bayard,39.2711,-79.3662,269
Kaycee,43.7097,-106.6379,269
Granville,48.2663,-100.8449,269
Bartley,40.2511,-100.3104,269
Jamestown,40.1179,-105.3916,269
Gladstone,40.8639,-90.9568,269
Crawfordsville,41.214,-91.5367,269
Low Moor,41.8023,-90.3542,269
Malcom,41.7076,-92.5575,269
Byars,34.8724,-97.0541,269
Lake Ann,44.7251,-85.845,269
Prescott,38.063,-94.6931,269
Louin,32.0722,-89.2626,269
Ebro,30.4379,-85.8791,268
Stonewall,35.1371,-76.7405,268
Shungnak,66.8805,-157.1499,268
Lead Hill,36.4128,-92.9068,268
Bellmont,38.383,-87.9106,268
Deep River,41.5812,-92.3731,268
Old Washington,40.0376,-81.4443,268
Emery,38.9251,-111.2524,268
Kelliher,47.9438,-94.4446,268
Jamestown,39.5996,-97.8613,268
Courtland,39.7834,-97.8963,268
Milladore,44.6057,-89.8549,267
Medicine Bow,41.8996,-106.2019,267
Richland,31.9176,-96.4265,267
Dixie Inn,32.5969,-93.3314,267
Dillsboro,35.3706,-83.2526,267
Stantonville,35.1569,-88.4299,267
Repton,31.4097,-87.2393,267
Knobel,36.3201,-90.6022,267
Sammons Point,41.0309,-87.8584,267
Sky Valley,34.984,-83.3314,267
Climax,30.8756,-84.4312,267
Defiance,41.8254,-95.3404,267
Vienna,38.481,-75.832,267
Gifford,32.86,-81.2385,267
Rockport,37.3359,-86.9909,267
Jemez Springs,35.7732,-106.6909,266
Marquez,31.2361,-96.2574,266
Hornsby,35.2285,-88.8293,266
Rico,37.6885,-108.0315,266
Huslia,65.7002,-156.3386,266
East Gillespie,39.1378,-89.8127,266
Coulter,42.7331,-93.3701,266
Rowley,42.3685,-91.8445,266
Tiro,40.9063,-82.769,266
Laketown,41.8276,-111.3243,266
Climax,47.6095,-96.8122,266
Moran,32.5471,-99.1663,265
Roseland,40.4698,-98.5586,265
New Ringgold,40.6892,-75.9928,265
Garden City,40.3948,-104.6893,265
Black Oak,35.8365,-90.3677,265
Indianola,39.927,-87.7402,265
Sawyerville,39.0785,-89.802,265
Mallard,42.9395,-94.6828,265
Renwick,42.8269,-93.9813,265
Catawba,39.9995,-83.6228,265
Linneus,39.8767,-93.1869,265
Murdock,45.2232,-95.3933,265
Otis,38.5348,-99.0534,265
Geraldine,47.6022,-110.2663,265
Ashland,32.1164,-93.1171,264
Castalia,36.0823,-78.0576,264
County Line,33.821,-86.7198,264
Chidester,33.702,-93.0238,264
McNabb,41.1774,-89.2097,264
Mount Clare,39.1002,-89.8254,264
Milton,39.5645,-90.6502,264
Melrose,41.0887,-84.4201,264
Wheeling,39.786,-93.3862,264
Vanduser,36.991,-89.6866,264
Centerview,38.7452,-93.8453,264
Toronto,37.7986,-95.9497,264
Uniontown,37.8471,-94.9758,264
Kenton,39.2271,-75.6645,263
Genoa,43.5734,-91.2261,263
Henderson,38.8304,-82.136,263
Delta,32.322,-90.9414,263
Saline,32.1631,-92.9768,263
Herman,41.674,-96.2167,263
Blain,40.3365,-77.5124,263
Iliff,40.7585,-103.0661,263
Ambler,67.0897,-157.8725,263
Langston,34.5374,-86.0899,263
Gays,39.4582,-88.4964,263
Wingate,40.1724,-87.0725,263
Schneider,41.1928,-87.4462,263
Gentryville,38.1091,-87.0316,263
Skidmore,40.2879,-95.0796,263
Neosho Rapids,38.3685,-95.9916,263
Richburg,34.7167,-81.0197,263
Westfir,43.7579,-122.5095,263
Cairo,39.2068,-81.1543,262
Fayetteville,29.9063,-96.6758,262
Lucky,32.2443,-93.0158,262
Collinston,32.6893,-91.8718,262
Dubberly,32.5413,-93.2373,262
Braden,35.3685,-89.5718,262
Delight,34.0299,-93.5057,262
Pulaski,32.3904,-81.9566,262
Modale,41.6182,-96.012,262
Burkettsville,40.353,-84.6426,262
Portage,41.9757,-112.2405,262
Brashear,40.1483,-92.3789,262
Emmett,42.9934,-82.7653,262
Snelling,33.2416,-81.4622,262
Downing,45.0498,-92.1243,261
Wardensville,39.0768,-78.5932,261
Abercrombie,46.4471,-96.7294,261
Milledgeville,35.3776,-88.366,261
Yorkville,36.0968,-89.1185,261
Oil Trough,35.6292,-91.4612,261
Cedar Point,41.2651,-89.126,261
Bishop,33.8171,-83.4372,261
Goltry,36.5319,-98.1514,261
Worley,47.4005,-116.9193,261
Theodosia,36.5807,-92.6638,261
Clarksdale,39.8139,-94.5508,261
Kingsville,38.7438,-94.0697,261
Lula,34.4545,-90.4779,261
Sturgis,33.3452,-89.0458,261
Berry,38.5205,-84.3836,261
Bonnieville,37.3776,-85.9011,261
Henry,44.8809,-97.4616,261
Chancellor,43.3719,-96.9872,261
Carlton,34.0427,-83.0387,260
Newington,32.5888,-81.5063,260
Kensett,43.3534,-93.2106,260
Fidelity,37.0817,-94.3096,260
Easton,39.3451,-95.1172,260
Bushton,38.5123,-98.3961,260
Iroquois,44.3679,-97.8495,260
Wixon Valley,30.7639,-96.3193,259
Newry,40.3935,-78.4358,259
Orrstown,40.0589,-77.6081,259
Eckley,40.1126,-102.4885,259
Plattville,41.5345,-88.384,259
New Holland,40.1835,-89.5831,259
Ivesdale,39.9456,-88.4569,259
Bartow,32.8816,-82.4713,259
Midville,32.8218,-82.2347,259
Dedham,41.9087,-94.8232,259
Deloit,42.0971,-95.3175,259
Longdale,36.1337,-98.5511,259
Geneseo,38.517,-98.1545,259
Ewing,38.4278,-83.8618,259
Highland Park,27.8613,-81.5618,258
Parmele,35.819,-77.3146,258
Table Rock,40.1783,-96.0888,258
Chambers,42.2048,-98.7486,258
Auburntown,35.9512,-86.0967,258
Parkdale,33.1212,-91.5464,258
Kremlin,36.5466,-97.8324,258
Fulton,40.4629,-82.828,258
New Alexandria,40.2916,-80.675,258
Walker,37.8989,-94.2306,258
Burlington,42.1046,-85.0785,258
Walkerville,43.7143,-86.1259,258
Hendricks,39.0754,-79.6299,257
Ten Sleep,44.0347,-107.448,257
Mantoloking,40.0434,-74.0512,257
Dickens,33.6213,-100.8368,257
Earl,35.1954,-81.534,257
Davenport,46.7148,-97.0654,257
Hunter,47.1904,-97.2131,257
Tower City,46.9263,-97.676,257
Lindsay,41.7004,-97.6938,257
Wolbach,41.4013,-98.394,257
Shaktoolik,64.3573,-161.1983,257
Hazleton,38.4893,-87.5406,257
Corwith,42.989,-93.9581,257
Braggs,35.6631,-95.1985,257
Bovill,46.8585,-116.3934,257
Echo,44.6218,-95.4115,257
Prescott,44.1916,-83.9323,257
Kennebec,43.9035,-99.8619,257
Benjamin,33.5837,-99.7929,256
Hope,47.3243,-97.7192,256
Litchfield,41.1561,-99.1532,256
Keo,34.6088,-92.0104,256
Marshfield,44.3519,-72.3521,256
Waggoner,39.3776,-89.6527,256
Corunna,41.4359,-85.1441,256
Malinta,41.3196,-84.0353,256
Lyman,38.3966,-111.5894,256
Augusta,38.5684,-90.8806,256
Hewitt,46.324,-95.0903,256
Brookville,38.7737,-97.8648,256
Toccopola,34.2561,-89.2211,256
Iaeger,37.4642,-81.8111,255
Carmine,30.1485,-96.6908,255
Bonita,32.9206,-91.6751,255
Bear Creek Village,41.1876,-75.7552,255
Wellsville,40.0512,-76.9408,255
Brookside,38.4137,-105.1913,255
Tanana,65.1746,-152.0684,255
Baker Hill,31.7769,-85.2955,255
Fulton,31.7916,-87.7397,255
Plainville,39.7848,-91.1818,255
Garvin,33.9559,-94.9349,255
Johnson,35.4056,-96.8418,255
Winston,39.8699,-94.1416,255
Eagle Nest,36.5495,-105.2593,254
Sanford,31.3006,-86.3975,254
Heath,31.3579,-86.4673,254
Sibley,40.5876,-88.3785,254
Gum Branch,31.8368,-81.6839,254
Big Cabin,36.5401,-95.2221,254
Soper,34.0322,-95.6963,254
Fayette,39.2246,-111.8542,254
Marietta,34.4999,-88.4726,254
Ironton,43.5453,-90.1437,253
Baskin,32.2591,-91.7473,253
Belcher,32.7521,-93.8371,253
Diller,40.1088,-96.9375,253
Amherst,40.8384,-99.2693,253
Little Meadows,41.9891,-76.1277,253
Goshen,31.7182,-86.1242,253
Thawville,40.6734,-88.1134,253
Alta Vista,43.1968,-92.417,253
Grainfield,39.1142,-100.4684,253
Pace,33.7921,-90.8591,253
Noble,31.6899,-93.6832,252
Perrytown,33.6973,-93.5341,252
Sasser,31.7199,-84.3478,252
Utica,39.7455,-93.6287,252
Rocheport,38.9785,-92.5633,252
Eitzen,43.508,-91.4636,252
Dwight,38.8449,-96.5922,252
Agra,39.7615,-99.1196,252
Hillrose,40.3247,-103.5223,251
Widener,35.022,-90.6814,251
Talmo,34.1832,-83.721,251
Lu Verne,42.9092,-94.0836,251
Chelsea,41.9205,-92.3945,251
Port William,39.5523,-83.7856,251
Browning,40.0348,-93.16,251
Frohna,37.6375,-89.6197,251
Linn Creek,38.0457,-92.7049,251
Ostrander,43.6137,-92.4263,251
Chandler,43.9306,-95.9512,251
Le Roy,44.0381,-85.4538,251
Port Hope,43.9395,-82.7149,251
New Effington,45.8559,-96.9173,251
Dendron,37.0364,-76.924,250
Aniwa,45.0117,-89.2089,250
Hays,30.1215,-97.8724,250
Barry,32.0999,-96.6377,250
Lansford,48.627,-101.376,250
Maywood,40.6587,-100.6222,250
Cheraw,38.1076,-103.5112,250
Kaktovik,70.1231,-143.6257,250
Gilmore,35.4131,-90.2973,250
Cisco,40.0148,-88.7236,250
Bryant,40.5358,-84.9633,250
Dixon,41.7422,-90.7824,250
Mulhall,36.0918,-97.3603,250
Breckinridge,36.4622,-97.7273,250
Marble City,35.5824,-94.8186,250
Backus,46.8207,-94.5148,250
East Thermopolis,43.6441,-108.198,249
Rock River,41.7317,-105.9752,249
Westbrook,32.357,-101.0132,249
Angie,30.9633,-89.8177,249
Powellsville,36.2253,-76.9316,249
Greensboro,39.7921,-79.9126,249
Harrell,33.5102,-92.4011,249
Hickory Ridge,35.403,-90.9945,249
Magnolia,41.114,-89.1958,249
Denton,31.7221,-82.6968,249
Fowlerton,40.4095,-85.5725,249
Newtown,40.2044,-87.1482,249
Martelle,42.0204,-91.3578,249
Cumberland,41.2731,-94.8707,249
Halbur,42.0051,-94.972,249
Vera,36.4509,-95.8908,249
Summerfield,39.7969,-81.3355,249
Howell,41.7733,-112.445,249
Dalton,46.1739,-95.9156,249
Fairview,39.8395,-95.7285,249
Rufus,45.6919,-120.7433,249
Brokaw,45.0274,-89.6573,248
Mingus,32.5364,-98.4249,248
Progreso Lakes,26.0712,-97.9588,248
Montpelier,30.6823,-90.6545,248
Centertown,35.7251,-85.9197,248
Laurens,42.5313,-75.0888,248
Fallston,40.7241,-80.3133,248
Nulato,64.7052,-158.2382,248
Tollette,33.8182,-93.8968,248
Sims,38.3615,-88.5354,248
Greenwood,42.3915,-88.3894,248
Cabery,40.9958,-88.2037,248
La Motte,42.2958,-90.6235,248
Grafton,43.3304,-93.0687,248
Irwin,43.3965,-111.2721,248
Altamont,40.3587,-110.2886,248
Villard,45.7141,-95.2692,248
Daggett,45.462,-87.6047,248
Dover,38.7563,-83.8845,248
Elmer City,48,-118.9534,247
Castor,32.2549,-93.166,247
Anamoose,47.8828,-100.242,247
Union Dale,41.7154,-75.4819,247
Waucoma,43.0554,-92.0341,247
Luxemburg,42.604,-91.0726,247
Forest City,39.9829,-95.1883,247
Denton,47.3222,-109.9481,247
Perry,33.6276,-81.3086,247
Woodson,33.0149,-99.0534,246
Severn,36.5142,-77.1893,246
Avoca,40.7965,-96.1192,246
Buckner,33.3572,-93.4357,246
Letona,35.3635,-91.8296,246
Menominee,42.4747,-90.5428,246
Decker,38.5184,-87.524,246
Montour,41.9803,-92.715,246
Lockbourne,39.8078,-82.9837,246
Highland,39.3439,-83.6001,246
Hamilton,37.9805,-96.1639,246
Waterloo,44.4948,-122.8243,246
Metaline Falls,48.8616,-117.3705,245
Henderson,41.0238,-90.3535,245
Hardinsburg,38.462,-86.2732,245
Silver City,41.1114,-95.638,245
Parnell,41.5835,-92.0045,245
Castleford,42.5206,-114.8717,245
Spickard,40.2432,-93.5924,245
Houston Lake,39.1924,-94.6221,245
Harveyville,38.7897,-95.9628,245
Bath,35.4702,-76.8119,244
Vandemere,35.1886,-76.6651,244
Atqasuk,70.481,-157.3835,244
Perla,34.3647,-92.7763,244
Cambridge,44.6389,-72.8788,244
Meservey,42.9157,-93.4734,244
Greeley,42.5851,-91.3416,244
Taft,35.7607,-95.5455,244
Galt,40.1272,-93.388,244
Hayward,43.6499,-93.246,244
McFarland,39.0545,-96.2381,244
Hillsboro,38.1353,-80.2136,243
Taylor Landing,29.8641,-94.1348,243
Streetman,31.8788,-96.3307,243
Grand Cane,32.0836,-93.8088,243
Sherwood,48.9619,-101.6328,243
Hopewell,40.1345,-78.2665,243
Venango,41.7727,-80.1121,243
Lexa,34.5982,-90.7519,243
Gillsville,34.3093,-83.6382,243
Harvey,41.3179,-92.9227,243
Macedonia,41.1919,-95.4268,243
Ames,36.2471,-98.1866,243
Torrey,38.3078,-111.4269,243
Lewisville,43.9241,-94.434,243
Mullinville,37.589,-99.4756,243
Madison,38.3794,-78.2586,242
Potter,44.1202,-88.0991,242
Raiford,30.0636,-82.2391,242
Willard,34.5948,-106.0314,242
Plaucheville,30.9647,-91.9837,242
Walcott,46.5505,-96.9375,242
Sugar City,38.2328,-103.6633,242
Addieville,38.3913,-89.4868,242
Steward,41.8493,-89.0149,242
Oconee,32.8534,-82.9577,242
Wynnedale,39.8326,-86.2004,242
Wadena,42.8398,-91.6594,242
Boynton,35.6493,-95.6543,242
Higginsport,38.79,-83.9673,242
Zumbro Falls,44.2849,-92.4265,242
Partridge,37.967,-98.0919,242
Creswell,35.8743,-76.4033,241
Talmage,40.5316,-96.0239,241
Murdock,40.9261,-96.2808,241
Dix,41.2342,-103.4866,241
Ellisburg,43.7351,-76.1344,241
Darlington,40.8101,-80.4245,241
Rosston,33.5877,-93.2798,241
Omaha,37.8899,-88.3054,241
Troy Grove,41.4657,-89.0815,241
Saratoga,40.2368,-84.9159,241
Carter,35.2175,-99.5038,241
Oak Ridge,37.4985,-89.7296,241
Fort Peck,48.007,-106.4552,241
Pachuta,32.0441,-88.8844,241
Millican,30.467,-96.2035,240
Waco,40.8969,-97.4615,240
Holstein,40.465,-98.6509,240
Hallam,40.5375,-96.7866,240
Garland,33.3609,-93.7142,240
Glenwood,39.6261,-85.302,240
Clifford,39.2827,-85.8691,240
Fredonia,41.2845,-91.3393,240
Boulder Town,37.9228,-111.4319,240
Malta Bend,39.1939,-93.3635,240
Pemberton,44.0085,-93.7838,240
Smolan,38.7381,-97.6843,240
Morgan City,33.3786,-90.3461,240
Willow Lake,44.6279,-97.6386,240
Glen Ridge,26.6717,-80.0757,239
Roaring Springs,33.8992,-100.8561,239
Union,40.8144,-95.9215,239
Constableville,43.5649,-75.4281,239
Bardolph,40.4962,-90.5633,239
Sainte Marie,38.93,-88.0278,239
Richview,38.3757,-89.1805,239
Pisgah,41.8304,-95.9264,239
Meno,36.3882,-98.1779,239
Blackburn,39.1047,-93.4854,239
Saddlebrooke,36.8283,-93.1969,239
Schell City,38.0192,-94.1167,239
Milroy,44.4176,-95.5536,239
Pawnee Rock,38.2649,-98.9823,239
Warfield,37.8416,-82.4223,239
Paisley,42.6925,-120.5452,239
Ardencroft,39.8054,-75.486,238
North Bay,42.7645,-87.781,238
Zap,47.2847,-101.9233,238
Page,47.1592,-97.5681,238
Henning,40.3069,-87.701,238
Laurel,41.8841,-92.9222,238
Yale,41.7754,-94.3572,238
Fenton,43.2181,-94.428,238
Keswick,41.4547,-92.2382,238
Prescott,41.0237,-94.613,238
New Riegel,41.052,-83.3191,238
Tracy,39.3799,-94.7921,238
Grandin,36.8308,-90.8221,238
Monetta,33.8497,-81.6097,238
Prompton,41.5891,-75.3275,237
Sweet Water,32.1049,-87.8612,237
Campbell Station,35.6678,-91.2538,237
Bone Gap,38.4449,-87.9975,237
Kingsbury,41.5303,-86.6974,237
Mount Eaton,40.695,-81.7025,237
Bronaugh,37.694,-94.4682,237
Emerald Beach,36.5755,-93.6711,237
Bison,38.5198,-99.1977,237
Grinnell,39.1266,-100.6312,237
Hoople,48.5358,-97.639,236
Peetz,40.962,-103.1143,236
Concord,35.6625,-91.849,236
Kangley,41.148,-88.8722,236
Shady Dale,33.4007,-83.5883,236
Crystal Lake,43.223,-93.7927,236
Kipton,41.2665,-82.3039,236
Cedar Hill Lakes,38.3299,-90.6582,236
Lexington,45.4462,-119.6879,236
Boones Mill,37.1156,-79.9514,235
Saxis,37.9261,-75.7224,235
Keystone,37.4158,-81.4463,235
Watha,34.6516,-77.9585,235
Damascus,31.2989,-84.717,235
Roosevelt,34.8477,-99.0227,235
Lake Lillian,44.9458,-94.88,235
Bigelow,43.5054,-95.689,235
Wolverine,45.2732,-84.6052,235
Lenora,39.6109,-100.0014,235
Walton,38.1193,-97.2582,235
Brockton,48.1498,-104.9142,235
Sanders,38.655,-84.9466,235
Manor Creek,38.2981,-85.5873,235
Woodlawn,39.091,-84.4728,235
Slaughter Beach,38.9143,-75.3085,234
Pavillion,43.244,-108.689,234
Western,40.3931,-97.1984,234
Kit Carson,38.7628,-102.7954,234
Bethune,39.3038,-102.4234,234
Teller,65.2531,-166.342,234
Saint Francis,36.4556,-90.1428,234
Cypress,37.3655,-89.0187,234
Darbyville,39.6957,-83.1139,234
Easton,39.7226,-94.6404,234
Rington,36.4556,-90.1428,234
Fontana,38.4239,-94.8442,234
Blue Springs,34.4013,-88.8721,234
Gratiot,42.5798,-90.0238,233
Midway,31.0252,-95.7539,233
Reeves,30.5216,-93.0428,233
Staplehurst,40.9747,-97.1731,233
Andersonville,32.1965,-84.1454,233
Leavenworth,38.1994,-86.3453,233
Berkey,41.7085,-83.8384,233
Emma,38.9751,-93.495,233
Burdett,38.1935,-99.5264,233
Medicine Lake,48.5022,-104.5016,233
Ryegate,46.2985,-109.2538,233
Central Pacolet,34.9096,-81.7526,233
Anderson,30.4871,-95.99,232
Heflin,32.4565,-93.2683,232
Gilby,48.0837,-97.4675,232
Marquette,41.0065,-98.0096,232
Madrid,40.8525,-101.5278,232
Benedict,41.0063,-97.6073,232
Bethany,41.6143,-75.2872,232
Kappa,40.6755,-89.006,232
Nason,38.176,-88.9662,232
Center Point,39.4154,-87.0752,232
Marathon,42.8602,-94.9829,232
Goldsboro,39.0317,-75.7821,232
Unionville Center,40.1368,-83.3416,232
Leamington,39.5313,-112.2855,232
Callaway,46.982,-95.912,232
Lake Wilson,43.9953,-95.9533,232
Severy,37.622,-96.2275,232
Olar,33.1799,-81.1854,232
Crossgate,38.2793,-85.6296,232
The Plains,38.8622,-77.7743,231
Little Creek,39.1661,-75.4481,231
Roy,35.9451,-104.1963,231
Springview,42.8249,-99.7475,231
Glen Campbell,40.8197,-78.8297,231
Kalskag,61.5416,-160.3337,231
Briarcliff,36.2721,-92.2824,231
Forest City,40.3722,-89.8325,231
Kite,32.6921,-82.5136,231
Fitzhugh,34.6581,-96.7665,231
Bakersfield,36.5238,-92.1442,231
Amsterdam,38.3493,-94.589,231
Cromwell,46.6795,-92.873,231
Pease,45.6995,-93.649,231
Applegate,43.3554,-82.6371,231
Nebo,37.3832,-87.6416,231
Trent,43.9063,-96.6578,231
Radisson,45.7685,-91.2179,230
Lignite,48.8772,-102.5642,230
Lynch,42.8314,-98.4668,230
Harrison,42.6879,-103.8825,230
Portersville,40.9243,-80.1469,230
Pyatt,36.2509,-92.8443,230
Nilwood,39.3995,-89.8077,230
Paton,42.1642,-94.255,230
Reading,38.5192,-95.9574,230
Corinth,38.4997,-84.6031,230
Fort Laramie,42.2133,-104.5178,229
Creola,31.4301,-92.4829,229
Minnewaukan,48.0761,-99.2607,229
Leonard,46.6523,-97.2499,229
Salladasburg,41.2783,-77.2275,229
Pineville,36.1612,-92.1065,229
Washta,42.5756,-95.7202,229
Martinsburg,40.2695,-82.3543,229
Jerico Springs,37.6194,-94.0115,229
Rensselaer,39.6692,-91.5387,229
Athens,32.6513,-93.0254,228
Turin,43.6292,-75.4107,228
Yorkana,39.976,-76.5846,228
Wabbaseka,34.3591,-91.7928,228
Owaneco,39.4815,-89.195,228
Napoleon,39.2042,-85.3273,228
Fostoria,43.243,-95.155,228
Stites,46.0923,-115.9763,228
North Star,40.3242,-84.569,228
Donnelly,45.6895,-96.0143,228
Morrill,39.929,-95.6944,228
Lima,44.6384,-112.5919,228
Oakland,37.0468,-86.2506,228
Ackerly,32.5251,-101.7158,227
Seagrove,35.5399,-79.7793,227
Willow Hill,38.9958,-88.0218,227
White City,39.0716,-89.7637,227
Oliver,32.5214,-81.5331,227
Jet,36.6663,-98.1816,227
Chesterville,40.4777,-82.6818,227
Curryville,39.3458,-91.3412,227
Flensburg,45.948,-94.5301,227
Waldorf,43.9332,-93.6976,227
Lismore,43.7488,-95.9481,227
Owendale,43.7273,-83.2671,227
Lane,38.4397,-95.0819,227
Creston,47.7596,-118.5201,226
Riverdale,47.4975,-101.3661,226
Troutville,41.0259,-78.7862,226
Coffee Springs,31.1664,-85.9103,226
Mineral,41.3843,-89.8388,226
Gorham,37.7151,-89.4831,226
Avera,33.1934,-82.5288,226
Roopville,33.4566,-85.1304,226
Smithland,42.229,-95.9312,226
Olds,41.1342,-91.5441,226
Cobalt Village,37.5454,-90.2876,226
Rexford,39.4705,-100.744,226
Elbing,38.0535,-97.1283,226
Robinson,39.8154,-95.4115,226
Walnut,37.6018,-95.0742,226
Kelford,36.1813,-77.2243,225
Sumner,40.9491,-99.5081,225
Twilight,40.1158,-79.8936,225
Burnside,40.8133,-78.792,225
Horn Hill,31.2382,-86.3211,225
Detroit,34.0274,-88.1678,225
Lake Ka-Ho,39.0998,-89.7464,225
Clear Lake,39.8138,-89.5683,225
Lexington,33.8701,-83.1102,225
Carl,34.0046,-83.8128,225
Losantville,40.0236,-85.1836,225
Pottawattamie Park,41.7234,-86.8672,225
Goose Lake,41.968,-90.3817,225
Swan Valley,43.4445,-111.3287,225
Rogers,40.7897,-80.6275,225
Dudley,36.7897,-90.0917,225
Tustin,44.1009,-85.4589,225
Pickstown,43.0671,-98.5295,225
Wachapreague,37.6063,-75.6898,224
Surry,37.1371,-76.8333,224
Campbellton,30.9509,-85.4019,224
Caney City,32.2097,-96.0381,224
Askewville,36.1116,-76.9412,224
Momeyer,35.9592,-78.0511,224
Elba,41.2853,-98.5693,224
Griffithville,35.1249,-91.6457,224
McCook,41.7959,-87.841,224
New Providence,42.2812,-93.1718,224
Harrisville,40.1816,-80.8869,224
New Harmony,37.4803,-113.3096,224
Bryce Canyon City,37.6814,-112.1588,224
Henrieville,37.5638,-112.002,224
De Kalb,39.5883,-94.9236,224
Dadeville,37.4792,-93.6739,224
Meta,38.3122,-92.1656,224
Mackville,37.7355,-85.0701,224
Lakeview Heights,38.152,-83.5043,224
South Shore,45.1016,-96.93,224
Gary,44.7941,-96.4574,224
Pollock,45.9005,-100.2884,224
Nisland,44.6731,-103.5539,224
Douglassville,33.1917,-94.3519,223
Uehling,41.735,-96.5057,223
Chester,40.0101,-97.6181,223
Hubbard,42.3859,-96.5915,223
Smyrna,42.6869,-75.5688,223
Shanksville,40.0173,-78.9069,223
Clarksville,39.9744,-80.044,223
McIntosh,31.265,-88.0284,223
Smithfield,40.4744,-90.2951,223
Maxeys,33.7555,-83.1737,223
Hills and Dales,40.829,-81.444,223
Buckland,40.624,-84.2604,223
Kirbyville,36.6294,-93.1576,223
Scotsdale,38.3915,-90.5907,223
Winger,47.5376,-95.9864,223
Ruthton,44.1776,-96.1035,223
Posen,45.2623,-83.6989,223
Hecla,45.8821,-98.152,223
Painter,37.5852,-75.7837,222
La Ward,28.8464,-96.4649,222
Calvin,31.9617,-92.7758,222
Fisher,31.4934,-93.4597,222
Clatonia,40.4654,-96.8512,222
Landisburg,40.343,-77.3058,222
New Columbus,41.1732,-76.287,222
Old Harbor,57.2169,-153.3252,222
Scranton,35.3606,-93.5394,222
Wellington,40.5404,-87.6796,222
Spring Lake,39.7767,-85.8536,222
Packwood,41.1327,-92.0825,222
Hanlontown,43.2809,-93.3789,222
Gratiot,39.9515,-82.2168,222
Craig,40.1923,-95.3742,222
Elrosa,45.5628,-94.9473,222
Stuckey,33.7322,-79.5132,222
Pamplin,37.2642,-78.682,221
Mount Hope,42.9696,-90.8591,221
Bladen,40.3233,-98.5959,221
Gainesville,42.6415,-78.1347,221
Aleknagik,59.2946,-158.6896,221
Fieldon,39.1088,-90.4997,221
Colp,37.8074,-89.0787,221
Merom,39.0559,-87.5672,221
Interlaken,40.5413,-111.4749,221
Houstonia,38.8994,-93.3596,221
Berger,38.6718,-91.3391,221
Rutledge,46.257,-92.8696,221
Ford,37.6367,-99.7538,221
Detroit,44.7338,-122.1512,221
Elk Garden,39.3862,-79.1556,220
Carroll,42.2757,-97.1909,220
Fisher,35.4915,-90.9725,220
Tillar,33.711,-91.4518,220
Jewett,39.2078,-88.2431,220
Williamson,38.9873,-89.7644,220
Riley,39.3897,-87.3002,220
Stout,42.5269,-92.7115,220
Aline,36.5096,-98.4486,220
Liberty,35.8601,-95.9753,220
Lakeline,41.6596,-81.4543,220
Greenwald,45.6015,-94.8594,220
Currie,44.0704,-95.6668,220
Olsburg,39.4321,-96.6145,220
Hobson,46.9997,-109.8731,220
Mantee,33.7226,-89.0597,220
Delmont,43.2666,-98.1592,220
